Participant,CollectionSite,Address,City,State,Zip,MapURL
19TH JUDICIAL DISTRICT DRUG TASK FORCE,HARRIS PHARMACY,1157 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=1157 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,SANGO PHARMACY,2622 MADISON STREET,CLARKSVILLE,TN,37043,"http://maps.google.com/maps?q=2622 MADISON STREET,+CLARKSVILLE,+TN+37043&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,WALGREENS PHARMACY,2975 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=2975 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
25TH JUDICIAL DRUG TASK FORCE,25TH JUDICIAL DISTRICT ATTORNEYS,121 N MAIN STREET,RIPLEY,TN,38063,"http://maps.google.com/maps?q=121 N MAIN STREET,+RIPLEY,+TN+38063&hl=en"
5TH JUDICIAL DRUG TASK FORCE,BLOUNT COUNTY JUSTICE CENTER,940 EAST LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,"http://maps.google.com/maps?q=940 EAST LAMAR ALEXANDER PARKWAY,+MARYVILLE,+TN+37804&hl=en"
ADAIR COUNTY SHERIFF'S OFFICE,ADAIR COUNTY SHERIFF'S OFFICE TACO BELL (PICK UP IN PARKING LOT),899 JAMES TOWN STREET,COLUMBIA,KY,42728,"http://maps.google.com/maps?q=899 JAMES TOWN STREET,+COLUMBIA,+KY+42728&hl=en"
ALEXANDER COUNTY SHERIFF'S OFFICE,EGYPTIAN HIGH SCHOOL,20023 DISWOOD RD,OLIVE BRANCH,IL,62969,"http://maps.google.com/maps?q=20023 DISWOOD RD,+OLIVE BRANCH,+IL+62969&hl=en"
ALGOOD POLICE DEPT.,ALGOOD CITY HALL LOBBY,215 W. MAIN STREET,COOKEVILLE,TN,38506,"http://maps.google.com/maps?q=215 W. MAIN STREET,+COOKEVILLE,+TN+38506&hl=en"
"ANDERSON COUNTY, KY SHERIFF",ANDERSON APOTHECARY,90 PLAZA DRIVE,LAWRENCEBURG,KY,40342,"http://maps.google.com/maps?q=90 PLAZA DRIVE,+LAWRENCEBURG,+KY+40342&hl=en"
ASHLAND KY POLICE,ASHLAND KY POLICE,201 17TH STREET,ASHLAND,KY,41101,"http://maps.google.com/maps?q=201 17TH STREET,+ASHLAND,+KY+41101&hl=en"
BAILEYTON POLICE DEPT.,BAILEYTON POLICE DEPT.,6530 HORTON HWY,GREENEVILLE,TN,37745,"http://maps.google.com/maps?q=6530 HORTON HWY,+GREENEVILLE,+TN+37745&hl=en"
BIG STONE GAP POLICE DEPARTMENT,FOOD CITY,603 WOOD AVE W,BIG STONE GAP,VA,24219,"http://maps.google.com/maps?q=603 WOOD AVE W,+BIG STONE GAP,+VA+24219&hl=en"
BLOOMINGTON POLICE DEPARTMENT,KROGER PARKING LOT,528 S. COLLEGE AVE.,BLOOMINGTON,IN,47403,"http://maps.google.com/maps?q=528 S. COLLEGE AVE.,+BLOOMINGTON,+IN+47403&hl=en"
BLOOMINGTON POLICE DEPARTMENT,KROGER PHARMACY PARKING LOT,1175 COLLEGE MALL RD.,BLOOMINGTON,IN,47401,"http://maps.google.com/maps?q=1175 COLLEGE MALL RD.,+BLOOMINGTON,+IN+47401&hl=en"
