Participant,CollectionSite,Address,City,State,Zip,MapURL
19TH JUDICIAL DISTRICT DRUG TASK FORCE,HARRIS PHARMACY,1157 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=1157 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,WALGREENS PHARMACY,2975 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=2975 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
20TH JUDICIAL DISCTICT DRUG CRIME TASK FORCE,GOODS CASH SAVER FOOD STORE,129 BONE ST.,CLINTON,AR,72031,"http://maps.google.com/maps?q=129 BONE ST.,+CLINTON,+AR+72031&hl=en"
25TH JUDICIAL DRUG TASK FORCE,25TH JUDICIAL DISTRICT ATTORNEYS,121 N MAIN STREET,RIPLEY,TN,38063,"http://maps.google.com/maps?q=121 N MAIN STREET,+RIPLEY,+TN+38063&hl=en"
ALEXANDER COUNTY SHERIFF'S OFFICE,EGYPTIAN HIGH SCHOOL,20023 DISWOOD RD,OLIVE BRANCH,IL,62969,"http://maps.google.com/maps?q=20023 DISWOOD RD,+OLIVE BRANCH,+IL+62969&hl=en"
ALTON POLICE DEPARTMENT,ALTON POLICE DEPARTMENT,1700 E. BROADWAY,ALTON,IL,62002,"http://maps.google.com/maps?q=1700 E. BROADWAY,+ALTON,+IL+62002&hl=en"
ARKANSAS STATE UNIVERSITY POLICE,ARKANSAS STATE UNIVERSITY POLICE PERMANENT DROP BOX,503 ROBINSON ST.,JONESBORO,AR,72401,"http://maps.google.com/maps?q=503 ROBINSON ST.,+JONESBORO,+AR+72401&hl=en"
ARNOLD POLICE DEPARTMENT,ARNOLD CITY HALL,2101 JEFFCO BLVD.,ARNOLD,MO,63010,"http://maps.google.com/maps?q=2101 JEFFCO BLVD.,+ARNOLD,+MO+63010&hl=en"
ATOKA POLICE DEPT.,ATOKA PD,68 ATOKA-MCLAUGHLIN,ATOKA,TN,38004,"http://maps.google.com/maps?q=68 ATOKA-MCLAUGHLIN,+ATOKA,+TN+38004&hl=en"
BALLWIN POLICE DEPARTMENT,BALLWIN POLICE DEPARTMENT,300 PARK DRIVE,BALLWIN,MO,63011,"http://maps.google.com/maps?q=300 PARK DRIVE,+BALLWIN,+MO+63011&hl=en"
BARTLETT PD,KROGER HWY 70 / APPLING RD,7615 HWY 70,BARTLETT,TN,38133,"http://maps.google.com/maps?q=7615 HWY 70,+BARTLETT,+TN+38133&hl=en"
BAXTER COUNTY SHERIFFS DEPARTMENT,BAXTER COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,904 HIGHWAY 62 WEST,MOUNTAIN HOME,AR,72653,"http://maps.google.com/maps?q=904 HIGHWAY 62 WEST,+MOUNTAIN HOME,+AR+72653&hl=en"
BAXTER COUNTY SHERIFFS DEPARTMENT,LOWE'S HARDWARE STORE,124 CHARLES BLACKBURN DR,MOUNTAIN HOME,AR,72653,"http://maps.google.com/maps?q=124 CHARLES BLACKBURN DR,+MOUNTAIN HOME,+AR+72653&hl=en"
BEEBE POLICE DEPARTMENT,BEEBE POLICE DEPARTMENT,201 WEST ILLINOIS STREET,BEEBE,AR,72012,"http://maps.google.com/maps?q=201 WEST ILLINOIS STREET,+BEEBE,+AR+72012&hl=en"
