Participant,CollectionSite,Address,City,State,Zip,MapURL
10TH JUDICIAL DISTRICT DRUG TASK FORCE,COLONY SQUARE,2524 KEITH ST NW,CLEVELAND,TN,37312,"http://maps.google.com/maps?q=2524 KEITH ST NW,+CLEVELAND,+TN+37312&hl=en"
10TH JUDICIAL DISTRICT DRUG TASK FORCE,CVS,WASHINGTON AVE,ATHENS,TN,37303,"http://maps.google.com/maps?q=WASHINGTON AVE,+ATHENS,+TN+37303&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,HARRIS PHARMACY,1157 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=1157 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,SANGO PHARMACY,2622 MADISON STREET,CLARKSVILLE,TN,37043,"http://maps.google.com/maps?q=2622 MADISON STREET,+CLARKSVILLE,+TN+37043&hl=en"
19TH JUDICIAL DISTRICT DRUG TASK FORCE,WALGREENS PHARMACY,2975 FORT CAMPBELL BLVD,CLARKSVILLE,TN,37042,"http://maps.google.com/maps?q=2975 FORT CAMPBELL BLVD,+CLARKSVILLE,+TN+37042&hl=en"
25TH JUDICIAL DRUG TASK FORCE,25TH JUDICIAL DISTRICT ATTORNEYS,121 N MAIN STREET,RIPLEY,TN,38063,"http://maps.google.com/maps?q=121 N MAIN STREET,+RIPLEY,+TN+38063&hl=en"
ADAIR COUNTY SHERIFF'S OFFICE,ADAIR COUNTY SHERIFF'S OFFICE TACO BELL (PICK UP IN PARKING LOT),899 JAMES TOWN STREET,COLUMBIA,KY,42728,"http://maps.google.com/maps?q=899 JAMES TOWN STREET,+COLUMBIA,+KY+42728&hl=en"
ALEXANDER COUNTY SHERIFF'S OFFICE,EGYPTIAN HIGH SCHOOL,20023 DISWOOD RD,OLIVE BRANCH,IL,62969,"http://maps.google.com/maps?q=20023 DISWOOD RD,+OLIVE BRANCH,+IL+62969&hl=en"
ALGOOD POLICE DEPT.,ALGOOD CITY HALL LOBBY,215 W. MAIN STREET,COOKEVILLE,TN,38506,"http://maps.google.com/maps?q=215 W. MAIN STREET,+COOKEVILLE,+TN+38506&hl=en"
"ANDERSON COUNTY, KY SHERIFF",ANDERSON APOTHECARY,90 PLAZA DRIVE,LAWRENCEBURG,KY,40342,"http://maps.google.com/maps?q=90 PLAZA DRIVE,+LAWRENCEBURG,+KY+40342&hl=en"
ARKANSAS STATE UNIVERSITY POLICE,ARKANSAS STATE UNIVERSITY POLICE PERMANENT DROP BOX,503 ROBINSON ST.,JONESBORO,AR,72401,"http://maps.google.com/maps?q=503 ROBINSON ST.,+JONESBORO,+AR+72401&hl=en"
ARNOLD POLICE DEPARTMENT,ARNOLD CITY HALL,2101 JEFFCO BLVD.,ARNOLD,MO,63010,"http://maps.google.com/maps?q=2101 JEFFCO BLVD.,+ARNOLD,+MO+63010&hl=en"
ATHENS TN POLICE DEPARTMENT,ATHENS POLICE DEPARTMENT,815 NORTH JACKSON STREET,ATHENS,TN,37303,"http://maps.google.com/maps?q=815 NORTH JACKSON STREET,+ATHENS,+TN+37303&hl=en"
ATOKA POLICE DEPT.,ATOKA PD,68 ATOKA-MCLAUGHLIN,ATOKA,TN,38004,"http://maps.google.com/maps?q=68 ATOKA-MCLAUGHLIN,+ATOKA,+TN+38004&hl=en"
BARTLETT PD,KROGER HWY 70 / APPLING RD,7615 HWY 70,BARTLETT,TN,38133,"http://maps.google.com/maps?q=7615 HWY 70,+BARTLETT,+TN+38133&hl=en"
BELLEFONTAINE NEIGHBORS POLICE DEPARTMENT,BELLEFONTAINE NEIGHBORS POLICE DEPARTMENT,9641 BELLEFONTAINE RD,SAINT LOUIS,MO,63137,"http://maps.google.com/maps?q=9641 BELLEFONTAINE RD,+SAINT LOUIS,+MO+63137&hl=en"
BERNIE POLICE DEPARTMENT,BERNIE POLICE DEPARTMENT,206 WEST CRUMB,BERNIE,MO,63822,"http://maps.google.com/maps?q=206 WEST CRUMB,+BERNIE,+MO+63822&hl=en"
BOWLING GREEN- WARREN CO DRUG TASK FORCE,BOWLING GREEN POLICE DEPARTMENT,911 KENTUCKY STREET,BOWLING GREEN,KY,42101,"http://maps.google.com/maps?q=911 KENTUCKY STREET,+BOWLING GREEN,+KY+42101&hl=en"
BOWLING GREEN- WARREN CO DRUG TASK FORCE,KENTUCKY STATE POLICE POST 3,3119 NASHVILLE ROAD,BOWLING GREEN,KY,42101,"http://maps.google.com/maps?q=3119 NASHVILLE ROAD,+BOWLING GREEN,+KY+42101&hl=en"
