Participant,CollectionSite,Address,City,State,Zip,MapURL
ANDROSCOGGIN SHERIFF'S DEPARTMENT,POLAND TOWN OFFICE COMPLEX,1231 MAINE ST,POLAND,ME,04274,"http://maps.google.com/maps?q=1231 MAINE ST,+POLAND,+ME+04274&hl=en"
ANDROSCOGGIN SHERIFF'S DEPARTMENT,TURNER FIRE & RESCUE STATION,19 GENERAL TURNER HILL ROAD,TURNER,ME,04282,"http://maps.google.com/maps?q=19 GENERAL TURNER HILL ROAD,+TURNER,+ME+04282&hl=en"
AROOSTOOK COUNTY SHERIFF'S OFFICE,AROOSTOOK COUNTY SHERIFF'S OFFICE,25 SCHOOL STREET,HOULTON,ME,04730,"http://maps.google.com/maps?q=25 SCHOOL STREET,+HOULTON,+ME+04730&hl=en"
AUBURN POLICE DEPARTMENT,AUBURN POLICE DEPARTMENT COLLECTION BOX IN LOBBY,60 COURT STREET,AUBURN,ME,04210,"http://maps.google.com/maps?q=60 COURT STREET,+AUBURN,+ME+04210&hl=en"
AUBURN POLICE DEPARTMENT,BEDARD PHARMACY FRONT PARKING LOT,359 MINOT AVE,AUBURN,ME,04210,"http://maps.google.com/maps?q=359 MINOT AVE,+AUBURN,+ME+04210&hl=en"
AUGUSTA POLICE DEPARTMENT,AUGUSTA POLICE DEPARTMENT,33 UNION STREETSUITE #1,AUGUSTA,ME,04330,"http://maps.google.com/maps?q=33 UNION STREET,+AUGUSTA,+ME+04330&hl=en"
BAILEYVILLE POLICE DEPARTMENT,BAILEYVILLE POLICE DEPARTMENT,63 BROADWAY ST.,BAILEYVILLE,ME,04694,"http://maps.google.com/maps?q=63 BROADWAY ST.,+BAILEYVILLE,+ME+04694&hl=en"
BANGOR POLICE DEPARTMENT,BANGOR POLICE DEPARTMENT COLLECTION BOX IN LOBBY - JASON MCAMBLEY,240 MAIN STREET,BANGOR,ME,04401,"http://maps.google.com/maps?q=240 MAIN STREET,+BANGOR,+ME+04401&hl=en"
BAR HARBOR POLICE DEPARTMENT,BAR HARBOR POLICE DEPARTMENT,37 FIREFLY LANE,BAR HARBOR,ME,04609,"http://maps.google.com/maps?q=37 FIREFLY LANE,+BAR HARBOR,+ME+04609&hl=en"
BARTLETT POLICE DEPARTMENT,BARTLETT POLICE DEPARTMENT BARTLETT TOWN HALL LOBBY,56 TOWN HALL ROAD,INTERVALE,NH,03845,"http://maps.google.com/maps?q=56 TOWN HALL ROAD,+INTERVALE,+NH+03845&hl=en"
BATH POLICE DEPARTMENT,BATH POLICE DEPARTMENT,250 WATER STREET,BATH,ME,04530,"http://maps.google.com/maps?q=250 WATER STREET,+BATH,+ME+04530&hl=en"
BELFAST POLICE DEPARTMENT,BELFAST POLICE DEPARTMENT,112 CHURCH STREET,BELFAST,ME,04915,"http://maps.google.com/maps?q=112 CHURCH STREET,+BELFAST,+ME+04915&hl=en"
BERLIN POLICE DEPARTMENT,BERLIN POLICE DEPARTMENT,135 GREEN ST,BERLIN,NH,03570,"http://maps.google.com/maps?q=135 GREEN ST,+BERLIN,+NH+03570&hl=en"
BERWICK POLICE DEPARTMENT,BERWICK POLICE DEPARTMENT,20 WILSON STREET,BERWICK,ME,03901,"http://maps.google.com/maps?q=20 WILSON STREET,+BERWICK,+ME+03901&hl=en"
BETHLEHEM POLICE DEPARTMENT,BETHLEHEM POLICCE DEPARTMENT,2155 MAIN ST,BETHLEHEM,NH,03574,"http://maps.google.com/maps?q=2155 MAIN ST,+BETHLEHEM,+NH+03574&hl=en"
