Participant,CollectionSite,Address,City,State,Zip,MapURL
18TH WEST JUDICIAL DRUG TASK FORCE,MONTGOMERY COUNTY SHERIFF'S OFFICE PERMANENT DROP BOX,105 HWY 270 EAST#9,MOUNT IDA,AR,71957,"http://maps.google.com/maps?q=105 HWY 270 EAST,+MOUNT IDA,+AR+71957&hl=en"
20TH JUDICIAL DISCTICT DRUG CRIME TASK FORCE,20TH JUDICIAL DRUG CRIME TASK FORCE PERMANENT DROP BOX,P.O.BOX 550,CONWAY,AR,72033,"http://maps.google.com/maps?q=P.O.BOX 550,+CONWAY,+AR+72033&hl=en"
20TH JUDICIAL DISCTICT DRUG CRIME TASK FORCE,GOODS CASH SAVER FOOD STORE,129 BONE ST.,CLINTON,AR,72031,"http://maps.google.com/maps?q=129 BONE ST.,+CLINTON,+AR+72031&hl=en"
5TH DRUG TASK FORCE,FALL FEST,DOWNTOWN,RUSSELLVILLE,AR,72801,"http://maps.google.com/maps?q=DOWNTOWN,+RUSSELLVILLE,+AR+72801&hl=en"
ALEXANDER POLICE DEPARTMENT,ALEXANDER POLICE DEPARTMENT CITY HALL,15605 ALEXANDER ROAD,ALEXANDER,AR,72002,"http://maps.google.com/maps?q=15605 ALEXANDER ROAD,+ALEXANDER,+AR+72002&hl=en"
ALMA POLICE DEPARTMENT,ALMA POLICE DEPARTMENT PERMANENT DROP BOX,804 FAYETTEVILLE AVE,ALMA,AR,72921,"http://maps.google.com/maps?q=804 FAYETTEVILLE AVE,+ALMA,+AR+72921&hl=en"
ARKADELPHIA POLICE DEPARTMENT,CLARK COUNTY COURTHOUSE,401 CLAY STREET,ARKADELPHIA,AR,71923,"http://maps.google.com/maps?q=401 CLAY STREET,+ARKADELPHIA,+AR+71923&hl=en"
ARKANSAS COMMUNITY CORRECTION,ARKANSAS COMMUNITY CORRECTION CENTER,4823 WEST 7TH STREET,LITTLE ROCK,AR,72205,"http://maps.google.com/maps?q=4823 WEST 7TH STREET,+LITTLE ROCK,+AR+72205&hl=en"
ARKANSAS COMMUNITY CORRECTION,WASHINGTON COUNTY SHERIFFS OFFICE,1155 WEST CLYDESDALE,FAYETTEVILLE,AR,72703,"http://maps.google.com/maps?q=1155 WEST CLYDESDALE,+FAYETTEVILLE,+AR+72703&hl=en"
BARTLESVILLE OKLAHOMA PD,BARTLESVILLE PD,615 S JOHNSTONE AVE,BARTLESVILLE,OK,74003,"http://maps.google.com/maps?q=615 S JOHNSTONE AVE,+BARTLESVILLE,+OK+74003&hl=en"
