Participant,CollectionSite,Address,City,State,Zip,MapURL
KIMBALL COUNTY SHERIFF'S OFFICE,KIMBALL COUNTY SHERIFF'S OFFICE,114 E. 3RD STREET,KIMBALL,NE,69145,"http://maps.google.com/maps?q=114 E. 3RD STREET,+KIMBALL,+NE+69145&hl=en"
BOX BUTTE COUNTY SHERIFF'S OFFICE,BOX BUTTE GENERAL HOSPITAL SAND HILLS ROOM - (DOUBLE BOXES),2101 BOX BUTTE AVE,ALLIANCE,NE,69301,"http://maps.google.com/maps?q=2101 BOX BUTTE AVE,+ALLIANCE,+NE+69301&hl=en"
LARAMIE COUNTY SHERIFF'S DEPARTMENT,LARAMIE COUNTY FIRE DISTRICT #2,5800 N COLLEGE DRIVE,CHEYENNE,WY,82009,"http://maps.google.com/maps?q=5800 N COLLEGE DRIVE,+CHEYENNE,+WY+82009&hl=en"
PLATTE COUNTY SHERIFF'S OFFICE,PLATTE COUNTY SHERIFF'S OFFICE,850 MAPLE ST.,WHEATLAND,WY,82201,"http://maps.google.com/maps?q=850 MAPLE ST.,+WHEATLAND,+WY+82201&hl=en"
DAWES CO. SHERIFF KARL DAILEY,DAWES COUNTY SHERIFF'S OFFICE,250 MAIN STREET,CRAWFORD,NE,69339,"http://maps.google.com/maps?q=250 MAIN STREET,+CRAWFORD,+NE+69339&hl=en"
SIDNEY POLICE DEPARTMENT,SIDNEY POLICE DEPARTMENT,1715 ILLINOIS STREET,SIDNEY,NE,69162,"http://maps.google.com/maps?q=1715 ILLINOIS STREET,+SIDNEY,+NE+69162&hl=en"
LARAMIE COUNTY SHERIFF'S DEPARTMENT,SAFEWAY GROCERY STORE AND PHARMACY,700 SOUTH GREELEY HIGHWAY,CHEYENNE,WY,82007,"http://maps.google.com/maps?q=700 SOUTH GREELEY HIGHWAY,+CHEYENNE,+WY+82007&hl=en"
STERLING POLICE DEPARTMENT,STERLING POLICE DEPARTMENT,421 N. 4TH STREET,STERLING,CO,80751,"http://maps.google.com/maps?q=421 N. 4TH STREET,+STERLING,+CO+80751&hl=en"
DAWES CO. SHERIFF KARL DAILEY,DAWES COUNTY SHERIFF'S OFFICE,451 MAIN STREET,CHADRON,NE,69337,"http://maps.google.com/maps?q=451 MAIN STREET,+CHADRON,+NE+69337&hl=en"
EATON POLICE DEPARTMENT,HERITAGE MARKET,180 S. ELM AVE,EATON,CO,80615,"http://maps.google.com/maps?q=180 S. ELM AVE,+EATON,+CO+80615&hl=en"
LARIMER COUNTY SHERIFF'S OFFICE,FAMILY DOLLAR PARKING LOT SOUTH OF FAMILY DOLLAR,8099 6TH ST,WELLINGTON,CO,80549,"http://maps.google.com/maps?q=8099 6TH ST,+WELLINGTON,+CO+80549&hl=en"
EVANS POLICE DEPARTMENT,SAM'S CLUB PARKING LOT,3247 23 AVENUE,EVANS,CO,80620,"http://maps.google.com/maps?q=3247 23 AVENUE,+EVANS,+CO+80620&hl=en"
GREELEY POLICE DEPARTMENT,GREELEY POLICE DEPARTMENT,2875 W. 10TH ST,GREELEY,CO,80634,"http://maps.google.com/maps?q=2875 W. 10TH ST,+GREELEY,+CO+80634&hl=en"
WINDSOR POLICE DEPARTMENT,WINDSOR POLICE DEPARTMENT,200 NORTH 11TH,WINDSOR,CO,80550,"http://maps.google.com/maps?q=200 NORTH 11TH,+WINDSOR,+CO+80550&hl=en"
FORT COLLINS POLICE,FORT COLLINS POLICE SERVICES NORTH PARKING LOT,2221 S. TIMBERLINE RD.,FORT COLLINS,CO,80525,"http://maps.google.com/maps?q=2221 S. TIMBERLINE RD.,+FORT COLLINS,+CO+80525&hl=en"
