Participant,CollectionSite,Address,City,State,Zip,MapURL
10TH JUDICIAL DISTRICT DRUG TASK FORCE,COLONY SQUARE,2524 KEITH ST NW,CLEVELAND,TN,37312,"http://maps.google.com/maps?q=2524 KEITH ST NW,+CLEVELAND,+TN+37312&hl=en"
10TH JUDICIAL DISTRICT DRUG TASK FORCE,CVS,WASHINGTON AVE,ATHENS,TN,37303,"http://maps.google.com/maps?q=WASHINGTON AVE,+ATHENS,+TN+37303&hl=en"
10TH JUDICIAL DISTRICT DRUG TASK FORCE,EAST POLK CO SHERIFF DEPT,398 MAIN ST,DUCKTOWN,TN,37326,"http://maps.google.com/maps?q=398 MAIN ST,+DUCKTOWN,+TN+37326&hl=en"
10TH JUDICIAL DISTRICT DRUG TASK FORCE,WEST POLK CO SHERIFF OFFICE,164 INDUSTRIAL ACCESS CIRCLE,BENTON,TN,37307,"http://maps.google.com/maps?q=164 INDUSTRIAL ACCESS CIRCLE,+BENTON,+TN+37307&hl=en"
5TH JUDICIAL DRUG TASK FORCE,BLOUNT COUNTY JUSTICE CENTER,940 EAST LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,"http://maps.google.com/maps?q=940 EAST LAMAR ALEXANDER PARKWAY,+MARYVILLE,+TN+37804&hl=en"
ACWORTH POLICE DEPARTMENT,TARGET,3378 COBB PARKWAY,ACWORTH,GA,30101,"http://maps.google.com/maps?q=3378 COBB PARKWAY,+ACWORTH,+GA+30101&hl=en"
AIKEN DEPARTMENT OF PUBLIC SAFETY,CLYBURN CENTER FOR PRIMARY CARE,1000 CLYBURN PLACE,AIKEN,SC,29801,"http://maps.google.com/maps?q=1000 CLYBURN PLACE,+AIKEN,+SC+29801&hl=en"
ALABAMA BOARD OF PHARMACY,ALABAMA BOARD OF PHARMACY,111 VILLAGE STREET,BIRMINGHAM,AL,35242,"http://maps.google.com/maps?q=111 VILLAGE STREET,+BIRMINGHAM,+AL+35242&hl=en"
ALGOOD POLICE DEPT.,ALGOOD CITY HALL LOBBY,215 W. MAIN STREET,COOKEVILLE,TN,38506,"http://maps.google.com/maps?q=215 W. MAIN STREET,+COOKEVILLE,+TN+38506&hl=en"
"ANNISTON ARMY DEPOT, ASAP",ANNISTON ARMY DEPOT BLDG 206 AND 422,7 FRANKFORD AVEASAP,ANNISTON,AL,36201,"http://maps.google.com/maps?q=7 FRANKFORD AVE,+ANNISTON,+AL+36201&hl=en"
ATHENS TN POLICE DEPARTMENT,ATHENS POLICE DEPARTMENT,815 NORTH JACKSON STREET,ATHENS,TN,37303,"http://maps.google.com/maps?q=815 NORTH JACKSON STREET,+ATHENS,+TN+37303&hl=en"
AUBURN POLICE DIVISION,OUR HOME PHARMACY OGLETREE VILLAGE,2320 MOORES MILL ROAD #100,AUBURN,AL,36830,"http://maps.google.com/maps?q=2320 MOORES MILL ROAD #100,+AUBURN,+AL+36830&hl=en"
AVONDALE ESTATES POLICE DEPARTMENT,AVONDALE ESTATES PD,21 N. AVONDALE PLAZA,AVONDALE ESTATES,GA,30002,"http://maps.google.com/maps?q=21 N. AVONDALE PLAZA,+AVONDALE ESTATES,+GA+30002&hl=en"
BAILEYTON POLICE DEPT.,BAILEYTON POLICE DEPT.,6530 HORTON HWY,GREENEVILLE,TN,37745,"http://maps.google.com/maps?q=6530 HORTON HWY,+GREENEVILLE,+TN+37745&hl=en"
BARNWELL COUNTY SHERIFF'S OFFICE,CVS,9912 DUNBARTON BLVD.,BARNWELL,SC,29812,"http://maps.google.com/maps?q=9912 DUNBARTON BLVD.,+BARNWELL,+SC+29812&hl=en"
BON SECOURS ST. FRANCIS HEALTH SYSTEM,BON SECOURS MILLENIUM DRIVE,2 INNOVATION DR,GREENVILLE,SC,29607,"http://maps.google.com/maps?q=2 INNOVATION DR,+GREENVILLE,+SC+29607&hl=en"
BRADLEY COUNTY SHERIFF'S OFFICE,BCSO CID ENTRANCE,2290 BLYTHE AVE SE,CLEVELAND,TN,37311,"http://maps.google.com/maps?q=2290 BLYTHE AVE SE,+CLEVELAND,+TN+37311&hl=en"
BRADLEY COUNTY SHERIFF'S OFFICE,COLONY SQUARE,KEITH STREET,CLEVELAND,TN,37312,"http://maps.google.com/maps?q=KEITH STREET,+CLEVELAND,+TN+37312&hl=en"
BROOKHAVEN POLICE DEPARTMENT,KROGER PHARMACY,3871 PEACHTREE RD,ATLANTA,GA,30319,"http://maps.google.com/maps?q=3871 PEACHTREE RD,+ATLANTA,+GA+30319&hl=en"
