Participant,CollectionSite,Address,City,State,Zip,MapURL
BOCA RATON POLICE SERVICES DEPARTMENT,BOCA RATON POLICE SERVICES DEPARTMENT FRONT LOBBY,100 NW BOCA RATON BLVD,BOCA RATON,FL,33432,"http://maps.google.com/maps?q=100 NW BOCA RATON BLVD,+BOCA RATON,+FL+33432&hl=en"
CITY OF AVENTURA,BILL BIRD MARINA HAULOVER PARK,10800 COLLINS AVE,MIAMI,FL,33162,"http://maps.google.com/maps?q=10800 COLLINS AVE,+MIAMI,+FL+33162&hl=en"
CITY OF AVENTURA,V AVENTURA,19333 W. COUTRY CLUB DRIVE,MIAMI,FL,33180,"http://maps.google.com/maps?q=19333 W. COUTRY CLUB DRIVE,+MIAMI,+FL+33180&hl=en"
CITY OF PALM BEACH GARDENS,PALM BEACH GARDENS POLICE DEPARTMENT,10500 N MILITARY TRAIL,PALM BEACH GARDENS,FL,33410,"http://maps.google.com/maps?q=10500 N MILITARY TRAIL,+PALM BEACH GARDENS,+FL+33410&hl=en"
CITY OF STUART POLICE DEPARTMENT,CVS PHARMACY,2284 SE FEDERAL HIGHWAY,STUART,FL,34994,"http://maps.google.com/maps?q=2284 SE FEDERAL HIGHWAY,+STUART,+FL+34994&hl=en"
CITY OF SUNRISE POLICE DEPARTMENT,CITY OF SUNRISE PUBLIC SAFETY BUILDING POLICE LOBBY,10440 W. OAKLAND PARK BLVD.,SUNRISE,FL,33322,"http://maps.google.com/maps?q=10440 W. OAKLAND PARK BLVD.,+SUNRISE,+FL+33322&hl=en"
COCONUT CREEK PD,COCONUT CREEK COMMUNITY CENTER NO NEEDLES OR SYRINGES,1100 LYONS ROAD,COCONUT CREEK,FL,33063,"http://maps.google.com/maps?q=1100 LYONS ROAD,+COCONUT CREEK,+FL+33063&hl=en"
CORAL SPRINGS POLICE DEPARTMENT/OPIOID TASK FORCE,BROWARD HEALTH CORAL SPRINGS NEAR EMERGENCY ROOM PARKING AREA,3000 CORAL HILLS DRIVE,CORAL SPRINGS,FL,33065,"http://maps.google.com/maps?q=3000 CORAL HILLS DRIVE,+CORAL SPRINGS,+FL+33065&hl=en"
DAVIE POLICE DEPARTMENT,NOVA SOUTHEASTERN UNIVERSITY UNIVERSITY CENTER TRAFFIC CIRCLE/ NO NEEDLES/SHARPS,3301COLLEGE AVE,DAVIE,FL,33314,"http://maps.google.com/maps?q=3301,+DAVIE,+FL+33314&hl=en"
DAVIE POLICE DEPARTMENT,SOUTHWEST RANCHES TOWN HALL NO SHARPS/NEEDLES,13400GRIFFIN RD,SOUTHWEST RANCHES,FL,33330,"http://maps.google.com/maps?q=13400,+SOUTHWEST RANCHES,+FL+33330&hl=en"
DAVIE POLICE DEPARTMENT,WALGREENS PHARMACY NO SHARPS/NEEDLES,11204 STATE ROAD 84,DAVIE,FL,33325,"http://maps.google.com/maps?q=11204 STATE ROAD 84,+DAVIE,+FL+33325&hl=en"
