Participant,CollectionSite,Address,City,State,Zip,MapURL
BOCA RATON POLICE SERVICES DEPARTMENT,"BOCA RATON POLICE SERVICES DEPARTMENT 
												
													FRONT LOBBY",100 NW BOCA RATON BLVD,BOCA RATON,FL,33432,"http://maps.google.com/maps?q=100 NW BOCA RATON BLVD,+BOCA RATON,+FL+33432&hl=en"
CITY OF AVENTURA,"BILL BIRD MARINA 
												
													HAULOVER PARK",10800 COLLINS AVE,MIAMI,FL,33162,"http://maps.google.com/maps?q=10800 COLLINS AVE,+MIAMI,+FL+33162&hl=en"
CITY OF AVENTURA,V AVENTURA,19333 W. COUTRY CLUB DRIVE,MIAMI,FL,33180,"http://maps.google.com/maps?q=19333 W. COUTRY CLUB DRIVE,+MIAMI,+FL+33180&hl=en"
CITY OF PALM BEACH GARDENS,PALM BEACH GARDENS POLICE DEPARTMENT,10500 N MILITARY TRAIL,PALM BEACH GARDENS,FL,33410,"http://maps.google.com/maps?q=10500 N MILITARY TRAIL,+PALM BEACH GARDENS,+FL+33410&hl=en"
CITY OF STUART POLICE DEPARTMENT,CVS PHARMACY,2284 SE FEDERAL HIGHWAY,STUART,FL,34994,"http://maps.google.com/maps?q=2284 SE FEDERAL HIGHWAY,+STUART,+FL+34994&hl=en"
DAVIE POLICE DEPARTMENT,"CVS PHARMACY 
												
													NO NEEDLES/SHARPS",4610 S UNIVERSITY DR,DAVIE,FL,33314,"http://maps.google.com/maps?q=4610 S UNIVERSITY DR,+DAVIE,+FL+33314&hl=en"
DAVIE POLICE DEPARTMENT,"WALGREENS PHARMACY 
												
													NO SHARPS/NEEDLES",11204 STATE ROAD 84,DAVIE,FL,33325,"http://maps.google.com/maps?q=11204 STATE ROAD 84,+DAVIE,+FL+33325&hl=en"
DESOTO COUNTY SHERIFF OFFICE,WALGREENS,2575 NE HIGHWAY 70,ARCADIA,FL,34266,"http://maps.google.com/maps?q=2575 NE HIGHWAY 70,+ARCADIA,+FL+34266&hl=en"
HOLLYWOOD POLICE DEPARTMENT,HOLLYWOOD POLICE DEPARTMENT,3250 HOLLYWOOD BLVD,HOLLYWOOD,FL,33021,"http://maps.google.com/maps?q=3250 HOLLYWOOD BLVD,+HOLLYWOOD,+FL+33021&hl=en"
JUNO BEACH POLICE DEPT.,JUNO BEACH POLICE DEPARTMENT,340 OCEAN DRIVE,JUNO BEACH,FL,33408,"http://maps.google.com/maps?q=340 OCEAN DRIVE,+JUNO BEACH,+FL+33408&hl=en"
JUPITER POLICE DEPARTMENT,"JUPITER POLICE DEPARTMENT 
												
													EAST LOBBY",210 MILITARY TRAIL,JUPITER,FL,33458,"http://maps.google.com/maps?q=210 MILITARY TRAIL,+JUPITER,+FL+33458&hl=en"
LAKE CLARKE SHORES POLICE DEPARTMENT,LAKE CLARKE SHORES PD,1701 BARBADOS ROAD,LAKE CLARKE SHORES,FL,33406,"http://maps.google.com/maps?q=1701 BARBADOS ROAD,+LAKE CLARKE SHORES,+FL+33406&hl=en"
