Participant,CollectionSite,Address,City,State,Zip,MapURL
1ST JUDICIAL DISTRICT DRUG TASK FORCE,1ST JUDICIAL DISTRICT DRUG TASK FORCE PERMANENT DROP BOX,113 S. MAIN ST.,CLARENDON,AR,72029,"http://maps.google.com/maps?q=113 S. MAIN ST.,+CLARENDON,+AR+72029&hl=en"
ADAMS COUNTY SHERIFF'S OFFICE - SPECIAL OPERATIONS,ADAMS COUNTY SHERIFF'S OFFICE - SPECIAL OPERATIONS,306 STATE ST.,NATCHEZ,MS,39120,"http://maps.google.com/maps?q=306 STATE ST.,+NATCHEZ,+MS+39120&hl=en"
ALABAMA BOARD OF PHARMACY,ALABAMA BOARD OF PHARMACY,111 VILLAGE STREET,BIRMINGHAM,AL,35242,"http://maps.google.com/maps?q=111 VILLAGE STREET,+BIRMINGHAM,+AL+35242&hl=en"
ALEXANDRIA CITY MARSHAL'S OFFICE,ALEXANDRIA CITY MARSHAL'S OFFICE,515 WASHINGTON STREET,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=515 WASHINGTON STREET,+ALEXANDRIA,+LA+71301&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON AVE,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=1000 BOLTON AVE,+ALEXANDRIA,+LA+71301&hl=en"
ARNAUDVILLE POLICE DEPARTMENT,COURTNEY THRIFTYWAY PHARMACY,412 OLIVE STREET,ARNAUDVILLE,LA,70512,"http://maps.google.com/maps?q=412 OLIVE STREET,+ARNAUDVILLE,+LA+70512&hl=en"
AUBURN POLICE DIVISION,OUR HOME PHARMACY OGLETREE VILLAGE,2320 MOORES MILL ROAD #100,AUBURN,AL,36830,"http://maps.google.com/maps?q=2320 MOORES MILL ROAD #100,+AUBURN,+AL+36830&hl=en"
BARTLETT PD,KROGER HWY 70 / APPLING RD,7615 HWY 70,BARTLETT,TN,38133,"http://maps.google.com/maps?q=7615 HWY 70,+BARTLETT,+TN+38133&hl=en"
BATESVILLE POLICE DEPARTMENT,BATESVILLE POLICE DEPARTMENT,106 COLLEGE STREET,BATESVILLE,MS,38606,"http://maps.google.com/maps?q=106 COLLEGE STREET,+BATESVILLE,+MS+38606&hl=en"
BATON ROUGE PD,BATON ROUGE PD,9000 AIRLINE HWY,BATON ROUGE,LA,70815,"http://maps.google.com/maps?q=9000 AIRLINE HWY,+BATON ROUGE,+LA+70815&hl=en"
BLOUNT COUNTY DISTRICT ATTORNEY'S OFFICE,CLEVELAND PHARMACY,36321 AL 79,CLEVELAND,AL,35049,"http://maps.google.com/maps?q=36321 AL 79,+CLEVELAND,+AL+35049&hl=en"
BLOUNT COUNTY DISTRICT ATTORNEY'S OFFICE,HAYDEN HEALTH MART,4086 STATE HWY 160,HAYDEN,AL,35079,"http://maps.google.com/maps?q=4086 STATE HWY 160,+HAYDEN,+AL+35079&hl=en"
BLOUNT COUNTY DISTRICT ATTORNEY'S OFFICE,LOCUST FORK TOWN HALL,34 TOWN HALL RD,LOCUST FORK,AL,35097,"http://maps.google.com/maps?q=34 TOWN HALL RD,+LOCUST FORK,+AL+35097&hl=en"
BOGALUSA POLICE DEPARTMENT,NIELSEN'S PHARMACY,1619 S. COLUMBIA STREET,BOGALUSA,LA,70427,"http://maps.google.com/maps?q=1619 S. COLUMBIA STREET,+BOGALUSA,+LA+70427&hl=en"
BROUSSARD POLICE DEPARTMENT,WALGREENS PARKING LOT,105 ST. NAZAIRE,BROUSSARD,LA,70518,"http://maps.google.com/maps?q=105 ST. NAZAIRE,+BROUSSARD,+LA+70518&hl=en"
CALERA POLICE DEPARTMENT,OLIVER PARK,HIGHWAY 25,CALERA,AL,35040,"http://maps.google.com/maps?q=HIGHWAY 25,+CALERA,+AL+35040&hl=en"
CALHOUN CO SHERIFF'S OFFICE,CALHOUN COUNTY SHERIFF'S OFFICE,20838 NE WC REEDER DRIVE,BLOUNTSTOWN,FL,32424,"http://maps.google.com/maps?q=20838 NE WC REEDER DRIVE,+BLOUNTSTOWN,+FL+32424&hl=en"
CALHOUN COUNTY SHERIFF'S OFFFICE,CALHOUN COUNTY SHERIFF'S OFFICE,178 S. MURPHREE ST.,PITTSBORO,MS,38951,"http://maps.google.com/maps?q=178 S. MURPHREE ST.,+PITTSBORO,+MS+38951&hl=en"
