Participant,CollectionSite,Address,City,State,Zip,MapURL
ABILENE POLICE DEPARTMENT,ABILENE COMMUNITY CENTER,1020 NW 8TH STREET,ABILENE,KS,67410,"http://maps.google.com/maps?q=1020 NW 8TH STREET,+ABILENE,+KS+67410&hl=en"
ANTELOPE COUNTY SHERIFF'S OFFICE,ANTELOPE COUNTY SHERIFF'S OFFICE,1102 L STREET,NELIGH,NE,68756,"http://maps.google.com/maps?q=1102 L STREET,+NELIGH,+NE+68756&hl=en"
BLAIR POLICE DEPT.,BLAIR POLICE DEPT.,1730 LINCOLN STREET,BLAIR,NE,68008,"http://maps.google.com/maps?q=1730 LINCOLN STREET,+BLAIR,+NE+68008&hl=en"
BROWN COUNTY SHERIFF'S OFFICE,BROWN COUNTY SHERIFF'S OFFICE,142 WEST 4TH STREET,AINSWORTH,NE,69210,"http://maps.google.com/maps?q=142 WEST 4TH STREET,+AINSWORTH,+NE+69210&hl=en"
BUFFALO COUNTY SHERIFF'S OFFICE,KEARNEY GOOD SAMARITAN HOSPITAL,10 E 31ST STREETNORTH PARKING LOT,KEARNEY,NE,68847,"http://maps.google.com/maps?q=10 E 31ST STREET,+KEARNEY,+NE+68847&hl=en"
CHERRY COUNTY S.O. VALENTINE P.D.,CHERRY CO S.O./ VALENTINE POLICE DEPT,365 N. MAIN ST.,VALENTINE,NE,69201,"http://maps.google.com/maps?q=365 N. MAIN ST.,+VALENTINE,+NE+69201&hl=en"
CHERRY COUNTY S.O. VALENTINE P.D.,CHERRY COUNTY S.O. - VALENTINE POLICE DEPT,365 N. MAIN STREET,VALENTINE,NE,69201,"http://maps.google.com/maps?q=365 N. MAIN STREET,+VALENTINE,+NE+69201&hl=en"
CHEYENNE COUNTY KANSAS,BIRD CITY FIRE DEPARTMENT,201 BIRD AVE,BIRD CITY,KS,67731,"http://maps.google.com/maps?q=201 BIRD AVE,+BIRD CITY,+KS+67731&hl=en"
CHEYENNE COUNTY KANSAS,ST. FRANCIS EMERGENCY BUILDING,125 W HWY 36,SAINT FRANCIS,KS,67756,"http://maps.google.com/maps?q=125 W HWY 36,+SAINT FRANCIS,+KS+67756&hl=en"
CLAY CENTER POLICE DEPARTMENT,CLAY COUNTY HEALTH DEPARTMENT,820 SPELLMAN CIRCLE,CLAY CENTER,KS,67432,"http://maps.google.com/maps?q=820 SPELLMAN CIRCLE,+CLAY CENTER,+KS+67432&hl=en"
COLUMBUS POLICE DEPARTMENT,WALGREENS,2320 23RD ST,COLUMBUS,NE,68601,"http://maps.google.com/maps?q=2320 23RD ST,+COLUMBUS,+NE+68601&hl=en"
CONCORDIA POLICE DEPARTMENT,"CONCORDIA CITY HALL 
												
													ENTER THROUGH WEST GLASS DOORS",701 WASHINGTONCONCORDIA,CONCORDIA,KS,66901,"http://maps.google.com/maps?q=701 WASHINGTON,+CONCORDIA,+KS+66901&hl=en"
CROFTON POLICE DEPARTMENT,CROFTON POLICE DEPARTMENT,1210 W 2ND STREET,CROFTON,NE,68730,"http://maps.google.com/maps?q=1210 W 2ND STREET,+CROFTON,+NE+68730&hl=en"
DOUGLAS COUNTY SHERIFF'S OFFICE,HY-VEE,1000 S. 178TH STREET,OMAHA,NE,68118,"http://maps.google.com/maps?q=1000 S. 178TH STREET,+OMAHA,+NE+68118&hl=en"
DOUGLAS COUNTY SHERIFF'S OFFICE,HY-VEE,3410 N 156TH STREET,OMAHA,NE,68116,"http://maps.google.com/maps?q=3410 N 156TH STREET,+OMAHA,+NE+68116&hl=en"
DOUGLAS COUNTY SHERIFF'S OFFICE,WALGREENS,13155 W CENTER RD,OMAHA,NE,68144,"http://maps.google.com/maps?q=13155 W CENTER RD,+OMAHA,+NE+68144&hl=en"
ELLIS COUNTY SHERIFF'S OFFICE,GOOD SAMARITAN CENTER,2700 CANAL BLVD,HAYS,KS,67601,"http://maps.google.com/maps?q=2700 CANAL BLVD,+HAYS,+KS+67601&hl=en"
ELLIS COUNTY SHERIFF'S OFFICE,HAYS CONVENTION & VISITORS BUREAU,2700 VINE ST.,HAYS,KS,67601,"http://maps.google.com/maps?q=2700 VINE ST.,+HAYS,+KS+67601&hl=en"
FRANKLIN COUNTY SHERIFF'S OFFICE,"FRANKLIN COUNTY COURHOUSE 
												
													NO BOXES",405 15TH AVE.,FRANKLIN,NE,68939,"http://maps.google.com/maps?q=405 15TH AVE.,+FRANKLIN,+NE+68939&hl=en"
