Participant,CollectionSite,Address,City,State,Zip,MapURL
ADAMS COUNTY SHERIFF'S OFFICE - SPECIAL OPERATIONS,ADAMS COUNTY SHERIFF'S OFFICE - SPECIAL OPERATIONS,306 STATE ST.,NATCHEZ,MS,39120,"http://maps.google.com/maps?q=306 STATE ST.,+NATCHEZ,+MS+39120&hl=en"
ALEXANDRIA CITY MARSHAL'S OFFICE,ALEXANDRIA CITY MARSHAL'S OFFICE,515 WASHINGTON STREET,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=515 WASHINGTON STREET,+ALEXANDRIA,+LA+71301&hl=en"
ALEXANDRIA POLICE DEPARTMENT,ALEXANDRIA POLICE DEPARTMENT,1000 BOLTON AVE,ALEXANDRIA,LA,71301,"http://maps.google.com/maps?q=1000 BOLTON AVE,+ALEXANDRIA,+LA+71301&hl=en"
ARNAUDVILLE POLICE DEPARTMENT,COURTNEY THRIFTYWAY PHARMACY,412 OLIVE STREET,ARNAUDVILLE,LA,70512,"http://maps.google.com/maps?q=412 OLIVE STREET,+ARNAUDVILLE,+LA+70512&hl=en"
BATON ROUGE PD,BATON ROUGE PD,9000 AIRLINE HWY,BATON ROUGE,LA,70815,"http://maps.google.com/maps?q=9000 AIRLINE HWY,+BATON ROUGE,+LA+70815&hl=en"
BOGALUSA POLICE DEPARTMENT,NIELSEN'S PHARMACY,1619 S. COLUMBIA STREET,BOGALUSA,LA,70427,"http://maps.google.com/maps?q=1619 S. COLUMBIA STREET,+BOGALUSA,+LA+70427&hl=en"
BROUSSARD POLICE DEPARTMENT,"WALGREENS 
												
													PARKING LOT",105 ST. NAZAIRE,BROUSSARD,LA,70518,"http://maps.google.com/maps?q=105 ST. NAZAIRE,+BROUSSARD,+LA+70518&hl=en"
CARROLL COUNTY SHERIFF'S DEPARTMENT,"CARROLL COUNTY SHERIFF'S DEPARTMENT 
												
													PERMANENT DROP BOX",105 EAST WASHINGTON ST.,CARROLLTON,MS,38917,"http://maps.google.com/maps?q=105 EAST WASHINGTON ST.,+CARROLLTON,+MS+38917&hl=en"
CENTRAL POLICE DEPARTMENT,CENTRAL POLICE DEPARTMENT,13421 HOOPER RD STE 6,BATON ROUGE,LA,70818,"http://maps.google.com/maps?q=13421 HOOPER RD STE 6,+BATON ROUGE,+LA+70818&hl=en"
CHITIMACHA TRIBAL POLICE DEPARTMENT,CHITIMACHA FIRE DEPARTMENT,215 COUSHATTA DRIVE,CHARENTON,LA,70523,"http://maps.google.com/maps?q=215 COUSHATTA DRIVE,+CHARENTON,+LA+70523&hl=en"
