Participant,CollectionSite,Address,City,State,Zip,MapURL
BOARDMAN POLICE DEPARTMENT,BOARDMAN POLICE DEPARTMENT,200 CITY CENTER CIRCLE,BOARDMAN,OR,97818,"http://maps.google.com/maps?q=200 CITY CENTER CIRCLE,+BOARDMAN,+OR+97818&hl=en"
BOUNDARY COUNTY SHERIFF,"SUPER 1 FOODMARKET 9AM - 5PM, * ALSO YEAR-ROUND DROPBOX AT SHERIFF'S OFFICE",6452 S. MAIN ST,BONNERS FERRY,ID,83805,"http://maps.google.com/maps?q=6452 S. MAIN ST,+BONNERS FERRY,+ID+83805&hl=en"
COLLEGE PLACE POLICE DEPARTMENT,WALMART SE CORNER OF PARKING LOT,1700 SE MEADOWBROOK BLVDALSO COLLECTING ON APRIL 29TH,COLLEGE PLACE,WA,99324,"http://maps.google.com/maps?q=1700 SE MEADOWBROOK BLVD,+COLLEGE PLACE,+WA+99324&hl=en"
HERMISTON POLICE DEPT,HERMISTON POLICE DEPT LOBBY,"330 S, 1ST ST",HERMISTON,OR,97838,"http://maps.google.com/maps?q=330 S, 1ST ST,+HERMISTON,+OR+97838&hl=en"
KENNEWICK POLICE DEPARTMENT,KENNEWICK POLICE DEPARTMENT,211 WEST 6TH AVENUE,KENNEWICK,WA,99336,"http://maps.google.com/maps?q=211 WEST 6TH AVENUE,+KENNEWICK,+WA+99336&hl=en"
KOOTENAI COUNTY SHERIFF'S OFFICE,ALBERTSON'S,161 W. PRAIRIE AVE,HAYDEN,ID,83835,"http://maps.google.com/maps?q=161 W. PRAIRIE AVE,+HAYDEN,+ID+83835&hl=en"
LA GRANDE PD,LA GRANDE PD PARKING LOT,1109 K AVENUE,LA GRANDE,OR,97850,"http://maps.google.com/maps?q=1109 K AVENUE,+LA GRANDE,+OR+97850&hl=en"
LATAH COUNTY SHERIFF'S OFFICE,CITY PARK,MAIN ST. & 6TH ST.,KENDRICK,ID,83537,"http://maps.google.com/maps?q=MAIN ST. & 6TH ST.,+KENDRICK,+ID+83537&hl=en"
LATAH COUNTY SHERIFF'S OFFICE,GENESEE FOOD CENTER PARKING LOT,216 WEST CHESTNUT ST,GENESEE,ID,83832,"http://maps.google.com/maps?q=216 WEST CHESTNUT ST,+GENESEE,+ID+83832&hl=en"
LATAH COUNTY SHERIFF'S OFFICE,HARVEST FOOD PARKING LOG,150 6TH ST.,POTLATCH,ID,83855,"http://maps.google.com/maps?q=150 6TH ST.,+POTLATCH,+ID+83855&hl=en"
LATAH COUNTY SHERIFF'S OFFICE,LIONS CLUB PARKING LOT,415 MAIN ST.,TROY,ID,83871,"http://maps.google.com/maps?q=415 MAIN ST.,+TROY,+ID+83871&hl=en"
LEWISTON POLICE DEPARTMENT,LEWISTON POLICE DEPT,1224 F ST,LEWISTON,ID,83501,"http://maps.google.com/maps?q=1224 F ST,+LEWISTON,+ID+83501&hl=en"
OROVILLE POLICE DEPARTMENT/CARES,OROVILLE POLICE DEPARTMENT,1105 MAIN STREET,OROVILLE,WA,98844,"http://maps.google.com/maps?q=1105 MAIN STREET,+OROVILLE,+WA+98844&hl=en"
PASCO POLICE DEPARTMENT,WALMART,4820 N ROAD 68,PASCO,WA,99301,"http://maps.google.com/maps?q=4820 N ROAD 68,+PASCO,+WA+99301&hl=en"
PILOT ROCK POLICE DEPARTMENT,PILOT ROCK POLICE DEPARTMENT,143 W. MAIN ST,PILOT ROCK,OR,97868,"http://maps.google.com/maps?q=143 W. MAIN ST,+PILOT ROCK,+OR+97868&hl=en"
POST FALLS POLICE DEPARTMENT,CITY OF POST FALLS CITY HALL,408 N. SPOKANE ST.,POST FALLS,ID,83854,"http://maps.google.com/maps?q=408 N. SPOKANE ST.,+POST FALLS,+ID+83854&hl=en"
PULLMAN POLICE DEPARTMENT,PULLMAN POLICE DEPARTMENT,260 SE KAMIAKEN STREET,PULLMAN,WA,99163,"http://maps.google.com/maps?q=260 SE KAMIAKEN STREET,+PULLMAN,+WA+99163&hl=en"
RICHLAND POLICE DEPARTMENT,RICHLAND POLICE DEPARTMENT,871 GEORGE WASHINGTON WAY,RICHLAND,WA,99352,"http://maps.google.com/maps?q=871 GEORGE WASHINGTON WAY,+RICHLAND,+WA+99352&hl=en"
SANDPOINT POLICE DEPARTMENT,"SANDPOINT AREA SENIORS, INC.",820 MAIN STREET,SANDPOINT,ID,83864,"http://maps.google.com/maps?q=820 MAIN STREET,+SANDPOINT,+ID+83864&hl=en"
TWISP POLICE DEPARTMENT,TWISP POLICE DEPARTMENT AT DROP BOX 3RD AVENUE AND GLOVER,118 S GLOVER,TWISP,WA,98856,"http://maps.google.com/maps?q=118 S GLOVER,+TWISP,+WA+98856&hl=en"
WALLA WALLA COUNTY SHERIFF,WAITSBURG FIRE STATION,234 MAIN ST,WAITSBURG,WA,99361,"http://maps.google.com/maps?q=234 MAIN ST,+WAITSBURG,+WA+99361&hl=en"
WALLA WALLA POLICE DEPARTMENT,WALLA WALLA POLICE DEPARTMENT,54 EAST MOORE STREET,WALLA WALLA,WA,99362,"http://maps.google.com/maps?q=54 EAST MOORE STREET,+WALLA WALLA,+WA+99362&hl=en"
WEST RICHLAND POLICE DEPARTMENT,WEST RICHLAND POLICE DEPARTMENT,3805 WEST VAN GIESEN,WEST RICHLAND,WA,99353,"http://maps.google.com/maps?q=3805 WEST VAN GIESEN,+WEST RICHLAND,+WA+99353&hl=en"
YAKIMA COUNTY CRIME STOPPERS,SOLARITY CREDIT UNION,110 N 5TH AVE.,YAKIMA,WA,98902,"http://maps.google.com/maps?q=110 N 5TH AVE.,+YAKIMA,+WA+98902&hl=en"
YAKIMA POLICE DEPARTMENT,CORNERSTONE MEDICAL CLINIC/VIRGINIA MASON MEMORIAL,4003 CREEKSIDE LOOP,YAKIMA,WA,98908,"http://maps.google.com/maps?q=4003 CREEKSIDE LOOP,+YAKIMA,+WA+98908&hl=en"
