Participant,CollectionSite,Address,City,State,Zip,MapURL
ALBION DEPARTMENT OF PUBLIC SAFETY,"FAMILY FARE SUPERMARKET 
												
													DRUG TAKE-BACK DAYS ONLY",1406 N. EATON ST.,ALBION,MI,49224,"http://maps.google.com/maps?q=1406 N. EATON ST.,+ALBION,+MI+49224&hl=en"
ALCONA COUNTY SHERIFF OFFICE,ALCONA COUNTY SHERIFF OFFICE,214 W MAIN ST.,HARRISVILLE,MI,48740,"http://maps.google.com/maps?q=214 W MAIN ST.,+HARRISVILLE,+MI+48740&hl=en"
ALLEGAN COUNTY SHERIFF'S OFC.,ALLEGAN COUNTY SHERIFF'S OFC.,640 RIVER ST.,ALLEGAN,MI,49010,"http://maps.google.com/maps?q=640 RIVER ST.,+ALLEGAN,+MI+49010&hl=en"
ALPENA COUNTY SHERIFF'S OFFICE,ALPENA COUNTY SHERIFF'S OFFICE,320 JOHNSON STREET,ALPENA,MI,49707,"http://maps.google.com/maps?q=320 JOHNSON STREET,+ALPENA,+MI+49707&hl=en"
APPLETON POLICE DEPARTMENT,APPLETON POLICE DEPARTMENT,222 S. WALNUT STREET,APPLETON,WI,54911,"http://maps.google.com/maps?q=222 S. WALNUT STREET,+APPLETON,+WI+54911&hl=en"
ARCHBOLD POLICE DEPARTMENT,ARCHBOLD POLICE DEPARTMENT,405 E. LUTZ RD,ARCHBOLD,OH,43502,"http://maps.google.com/maps?q=405 E. LUTZ RD,+ARCHBOLD,+OH+43502&hl=en"
ARENAC COUNTY SHERIFF'S OFFICE,ARENAC COUNTY SHERIFF'S OFFICE,126 GROVE STREET,STANDISH,MI,48658,"http://maps.google.com/maps?q=126 GROVE STREET,+STANDISH,+MI+48658&hl=en"
ARLINGTON HEIGHTS POLICE DEPARTMENT,ARLINGTON HEIGHTS VILLAGE HALL,33 S. ARLINGTON HEIGHTS ROAD,ARLINGTON HEIGHTS,IL,60005,"http://maps.google.com/maps?q=33 S. ARLINGTON HEIGHTS ROAD,+ARLINGTON HEIGHTS,+IL+60005&hl=en"
ASHWAUBENON POLICE DEPARTMENT,ASHWAUBENON PUBLIC SAFETY BUILDING,2155 HOLMGREN WAY,ASHWAUBENON,WI,54304,"http://maps.google.com/maps?q=2155 HOLMGREN WAY,+ASHWAUBENON,+WI+54304&hl=en"
BAKER COLLEGE DPS,"BAKER COLLEGE OF FLINT 
												
													CAMPUS SAFETY OFFICE",1050 W. BRISTOL RD,FLINT,MI,48507,"http://maps.google.com/maps?q=1050 W. BRISTOL RD,+FLINT,+MI+48507&hl=en"
