Participant,CollectionSite,Address,City,State,Zip,MapURL
ABILENE POLICE DEPARTMENT,ABILENE COMMUNITY CENTER,1020 NW 8TH STREET,ABILENE,KS,67410,"http://maps.google.com/maps?q=1020 NW 8TH STREET,+ABILENE,+KS+67410&hl=en"
ANTELOPE COUNTY SHERIFF'S OFFICE,ANTELOPE COUNTY SHERIFF'S OFFICE,1102 L STREET,NELIGH,NE,68756,"http://maps.google.com/maps?q=1102 L STREET,+NELIGH,+NE+68756&hl=en"
ATCHISON COUNTY SHERIFF OFFICE,CVS,400 SOUTH 10TH STREET,ATCHISON,KS,66002,"http://maps.google.com/maps?q=400 SOUTH 10TH STREET,+ATCHISON,+KS+66002&hl=en"
BALDWIN CITY POLICE DEPARTMENT,BALDWIN CITY POLICE DEPARTMENT,811 8TH STREET,BALDWIN CITY,KS,66006,"http://maps.google.com/maps?q=811 8TH STREET,+BALDWIN CITY,+KS+66006&hl=en"
BASEHOR POLICE DEPT.,"BASEHOR LIBRARY 
												
													DIANA WEAVER - CONTACT PERSON",1400 158TH ST.,BASEHOR,KS,66007,"http://maps.google.com/maps?q=1400 158TH ST.,+BASEHOR,+KS+66007&hl=en"
BELLEVUE POLICE DEPARTMENT,BELLEVUE POLICE DEPARTMENT HQ,1510 WALL STREET,BELLEVUE,NE,68005,"http://maps.google.com/maps?q=1510 WALL STREET,+BELLEVUE,+NE+68005&hl=en"
BELTON POLICE DEPARTMENT,"BELTON POLICE DEPARTMENT 
												
													FRONT PARKING LOT",7001 E 163RD ST,BELTON,MO,64012,"http://maps.google.com/maps?q=7001 E 163RD ST,+BELTON,+MO+64012&hl=en"
BELTON POLICE DEPARTMENT,PRICE CHOPPER,109 N CEDAR,BELTON,MO,64012,"http://maps.google.com/maps?q=109 N CEDAR,+BELTON,+MO+64012&hl=en"
BLAIR POLICE DEPT.,BLAIR POLICE DEPT.,1730 LINCOLN STREET,BLAIR,NE,68008,"http://maps.google.com/maps?q=1730 LINCOLN STREET,+BLAIR,+NE+68008&hl=en"
BLUE SPRINGS POLICE DEPARTMENT,BLUE SPRINGS POLICE DEPARTMENT,1100 SW SMITH STREET,BLUE SPRINGS,MO,64015,"http://maps.google.com/maps?q=1100 SW SMITH STREET,+BLUE SPRINGS,+MO+64015&hl=en"
BLUE SPRINGS POLICE DEPARTMENT,"PRICE CHOPPER 
												
													AT PHARMACY",1100 SW 7 HIGHWAY,BLUE SPRINGS,MO,64014,"http://maps.google.com/maps?q=1100 SW 7 HIGHWAY,+BLUE SPRINGS,+MO+64014&hl=en"
BLUE SPRINGS POLICE DEPARTMENT,"PRICE CHOPPER 
												
													AT PHARMACY",1305 NW 7 HIGHWAY,BLUE SPRINGS,MO,64015,"http://maps.google.com/maps?q=1305 NW 7 HIGHWAY,+BLUE SPRINGS,+MO+64015&hl=en"
BONNER SPRINGS POLICE DEPARTMENT,BONNER SPRINGS PRICE CHOPPER,501 COMMERCIAL DRIVE,BONNER SPRINGS,KS,66012,"http://maps.google.com/maps?q=501 COMMERCIAL DRIVE,+BONNER SPRINGS,+KS+66012&hl=en"
BROWN COUNTY SHERIFF'S OFFICE,"BROWN COUNTY SHERIFFS OFFICE 
												
													NO BOXES",709 UTAH STREET,HIAWATHA,KS,66434,"http://maps.google.com/maps?q=709 UTAH STREET,+HIAWATHA,+KS+66434&hl=en"
BUCKNER POLICE DEPARTMENT,"BUCKNER ELEMENTARY 
												
													INSIDE THE SCHOOL",13 S. CIBLEY,BUCKNER,MO,64016,"http://maps.google.com/maps?q=13 S. CIBLEY,+BUCKNER,+MO+64016&hl=en"
BUFFALO COUNTY SHERIFF'S OFFICE,KEARNEY GOOD SAMARITAN HOSPITAL,10 E 31ST STREETNORTH PARKING LOT,KEARNEY,NE,68847,"http://maps.google.com/maps?q=10 E 31ST STREET,+KEARNEY,+NE+68847&hl=en"
CARROLL COUNTY SHERIFF OFFICE,CARROLL COUNTY SHERIFF OFFICE,114 E 6 STREET,CARROLL,IA,51401,"http://maps.google.com/maps?q=114 E 6 STREET,+CARROLL,+IA+51401&hl=en"
CARTER LAKE POLICE DEPARTMENT,CARTER LAKE CITY HALL,950 LOCUST STREET,CARTER LAKE,IA,51510,"http://maps.google.com/maps?q=950 LOCUST STREET,+CARTER LAKE,+IA+51510&hl=en"
