Business Name,Address 1,Address 2,"City, State Zip",Map URL
SPENCES MEDICAL CENTER PHARMACY,215 OAK DR SOUTH,SUITE M,"LAKE JACKSON, TX 77566",http://maps.google.com/maps?q=SPENCES%20MEDICAL%20CENTER%20PHARMACY%2C215%20OAK%20DR%20SOUTH%2C+LAKE%20JACKSON%2C+TX+77566
STUDENT HEALTH PHARMACY UNIVERSITY OF HOUSTON,4849 CALHOUN ROAD,RM 1211,"HOUSTON, TX 77204",http://maps.google.com/maps?q=STUDENT%20HEALTH%20PHARMACY%20UNIVERSITY%20OF%20HOUSTON%2C4849%20CALHOUN%20ROAD%2C+HOUSTON%2C+TX+77204
US ARMY- FT POLK CTMC,8091 GEORGIA AVE BLDG 3504,ROOM 1B104,"FORT POLK, LA 71459",http://maps.google.com/maps?q=US%20ARMY%20FT%20POLK%20CTMC%2C8091%20GEORGIA%20AVE%20BLDG%203504%2C+FORT%20POLK%2C+LA+71459
US ARMY- FT POLK MED ACTIVITY,BLDG 1585 3RD ST RM 1758,,"FORT POLK, LA 71459",http://maps.google.com/maps?q=US%20ARMY%20FT%20POLK%20MED%20ACTIVITY%2CBLDG%201585%203RD%20ST%20RM%201758%2C+FORT%20POLK%2C+LA+71459
WALGREEN CO.,105 WEST ROAD,,"HOUSTON, TX 77037",http://maps.google.com/maps?q=WALGREEN%20CO%2C105%20WEST%20ROAD%2C+HOUSTON%2C+TX+77037
WALGREEN CO.,1710 FRY ROAD,,"HOUSTON, TX 77084",http://maps.google.com/maps?q=WALGREEN%20CO%2C1710%20FRY%20ROAD%2C+HOUSTON%2C+TX+77084
WALGREEN CO.,17330 W GRAND PKWY SOUTH,,"SUGAR LAND, TX 77479",http://maps.google.com/maps?q=WALGREEN%20CO%2C17330%20W%20GRAND%20PKWY%20SOUTH%2C+SUGAR%20LAND%2C+TX+77479
WALGREEN CO.,28426 TOMBALL PARKWAY,,"TOMBALL, TX 77375",http://maps.google.com/maps?q=WALGREEN%20CO%2C28426%20TOMBALL%20PARKWAY%2C+TOMBALL%2C+TX+77375
WALGREEN CO.,3103 PALMER HIGHWAY,,"TEXAS CITY, TX 77590",http://maps.google.com/maps?q=WALGREEN%20CO%2C3103%20PALMER%20HIGHWAY%2C+TEXAS%20CITY%2C+TX+77590
WALGREEN CO.,3287 BROADWAY ST.,,"PEARLAND, TX 77581",http://maps.google.com/maps?q=WALGREEN%20CO%2C3287%20BROADWAY%20ST.%2C+PEARLAND%2C+TX+77581
WALGREEN CO.,3312 E 29TH ST,,"BRYAN, TX 77802",http://maps.google.com/maps?q=WALGREEN%20CO%2C3312%20E%2029TH%20ST%2C+BRYAN%2C+TX+77802
WALGREEN CO.,3700 HWY 365,,"PORT ARTHUR, TX 77642",http://maps.google.com/maps?q=WALGREEN%20CO%2C3700%20HWY%20365%2C+PORT%20ARTHUR%2C+TX+77642
WALGREEN CO.,3707 SPENCER HWY.,,"PASADENA, TX 77504",http://maps.google.com/maps?q=WALGREEN%20CO%2C3707%20SPENCER%20HWY.%2C+PASADENA%2C+TX+77504
WALGREEN CO.,3822 OLD SPANISH TRAIL,,"HOUSTON, TX 77021",http://maps.google.com/maps?q=WALGREEN%20CO%2C3822%20OLD%20SPANISH%20TRAIL%2C+HOUSTON%2C+TX+77021
WALGREEN CO.,388 UVALDE ROAD,,"HOUSTON, TX 77015",http://maps.google.com/maps?q=WALGREEN%20CO%2C388%20UVALDE%20ROAD%2C+HOUSTON%2C+TX+77015
WALGREEN CO.,420 N FRAZIER ST,,"CONROE, TX 77301",http://maps.google.com/maps?q=WALGREEN%20CO%2C420%20N%20FRAZIER%20ST%2C+CONROE%2C+TX+77301
WALGREEN CO.,5280 BUFFALO SPEEDWAY,,"HOUSTON, TX 77005",http://maps.google.com/maps?q=WALGREEN%20CO%2C5280%20BUFFALO%20SPEEDWAY%2C+HOUSTON%2C+TX+77005
WALGREEN CO.,5300 N BRAESWOOD BLVD,,"HOUSTON, TX 77096",http://maps.google.com/maps?q=WALGREEN%20CO%2C5300%20N%20BRAESWOOD%20BLVD%2C+HOUSTON%2C+TX+77096
WALGREEN CO.,6120 S HIGHWAY 6,,"MISSOURI CITY, TX 77459",http://maps.google.com/maps?q=WALGREEN%20CO%2C6120%20S%20HIGHWAY%206%2C+MISSOURI%20CITY%2C+TX+77459
WALGREEN CO.,6610 TIDWELL ROAD,,"HOUSTON, TX 77016",http://maps.google.com/maps?q=WALGREEN%20CO%2C6610%20TIDWELL%20ROAD%2C+HOUSTON%2C+TX+77016
WALGREEN CO.,6768 HIGHWAY 6 SOUTH,,"HOUSTON, TX 77083",http://maps.google.com/maps?q=WALGREEN%20CO%2C6768%20HIGHWAY%206%20SOUTH%2C+HOUSTON%2C+TX+77083
WALGREEN CO.,7304A LOUETTA ROAD,,"SPRING, TX 77379",http://maps.google.com/maps?q=WALGREEN%20CO%2C7304A%20LOUETTA%20ROAD%2C+SPRING%2C+TX+77379
WALGREEN CO.,8206 HIGHWAY 6 NORTH,,"HOUSTON, TX 77095",http://maps.google.com/maps?q=WALGREEN%20CO%2C8206%20HIGHWAY%206%20NORTH%2C+HOUSTON%2C+TX+77095
"WALGREEN LOUISIANA CO., INC.",1021 BEGLIS PKWY,,"SULPHUR, LA 70663",http://maps.google.com/maps?q=WALGREEN%20LOUISIANA%20CO%20INC%2C1021%20BEGLIS%20PKWY%2C+SULPHUR%2C+LA+70663
